,Soprano,Alto,Tenor,Bass
167,3,7,0,3
168,2,8,0,5
169,2,8,0,5
170,2,8,0,2
171,2,8,0,2
172,2,7,B,7
173,2,7,B,7
174,2,5,B,7
175,2,5,B,7
176,0,3,7,0
177,0,3,7,0
178,0,3,7,0
179,0,3,7,0
180,0,3,7,0
181,0,3,7,0
182,0,3,7,0
183,0,3,7,0
184,0,3,7,0
185,0,3,7,0
186,0,3,7,0
187,0,3,7,0
188,0,3,7,0
189,0,3,7,0
190,0,3,7,0
191,0,3,7,0
192,7,3,0,0
193,7,3,0,0
194,7,5,0,2
195,7,5,0,2
196,7,7,0,3
197,7,7,0,3
198,7,7,0,0
199,7,7,0,0
200,8,7,0,5
201,8,7,0,5
202,8,5,0,5
203,8,5,0,5
204,7,3,A,7
205,7,3,A,7
206,7,3,A,8
207,7,3,A,8
208,5,3,A,A
209,5,3,A,A
210,7,3,7,A
211,8,3,7,A
212,5,2,8,A
213,5,2,8,A
214,5,2,5,A
215,5,2,5,A
216,3,A,7,3
217,3,A,7,3
218,3,A,7,3
219,3,A,7,3
220,3,A,7,3
221,3,A,7,3
222,3,A,7,3
223,3,A,7,3
224,7,3,A,3
225,7,3,A,3
226,7,3,A,2
227,7,3,A,2
228,9,3,0,0
229,9,3,0,0
230,9,3,0,3
231,9,3,0,3
232,A,5,2,2
233,A,5,2,2
234,A,5,2,3
235,A,5,2,3
236,7,2,B,5
237,7,2,B,5
238,7,2,B,2
239,7,2,B,2
240,0,7,7,4
241,0,7,7,4
242,0,2,9,6
243,0,2,9,6
244,A,2,A,7
245,A,2,A,7
246,9,3,7,0
247,9,3,7,0
248,9,2,7,2
249,9,2,7,2
250,9,3,7,2
251,9,3,7,2
252,9,2,6,2
253,9,2,6,2
254,9,0,6,2
255,9,0,6,2
256,7,B,7,7
257,7,B,7,7
258,7,B,7,7
259,7,B,7,7
260,7,B,7,7
261,7,B,7,7
262,7,B,7,7
263,7,B,7,7
264,7,0,3,0
265,7,0,3,0
266,7,0,5,2
267,7,0,5,2
268,0,0,7,3
269,0,0,7,3
270,0,0,3,0
271,0,0,3,0
272,5,0,5,8
273,5,0,5,8
274,5,B,5,8
275,5,B,5,8
276,3,0,7,7
277,3,0,7,7
278,2,0,8,5
279,2,0,8,5
280,2,0,7,7
281,2,0,7,7
282,2,B,2,7
283,2,9,2,7
284,2,B,7,7
285,2,B,7,7
286,2,B,5,7
287,2,B,5,7
0,0,3,8,8
1,0,3,8,8
2,0,3,8,8
3,0,3,8,8
4,A,3,A,7
5,A,3,A,7
6,A,3,A,7
7,A,3,A,7
8,8,3,0,0
9,8,3,0,0
10,8,5,A,2
11,8,5,A,2
12,7,5,A,3
13,7,5,A,3
14,7,3,A,3
15,7,3,A,3
16,5,3,0,8
17,5,3,0,8
18,5,3,0,8
19,5,3,0,8
20,5,2,A,A
21,5,2,A,A
22,5,2,A,A
23,5,2,A,A
24,7,3,A,3
25,7,3,A,3
26,7,3,A,3
27,7,3,A,3
28,2,5,B,2
29,2,5,B,2
30,2,5,B,2
31,2,5,B,2
32,3,3,7,0
33,3,3,7,0
34,3,5,7,2
35,3,5,7,2
36,3,7,0,3
37,3,7,0,3
38,3,7,0,5
39,3,7,0,5
40,2,7,0,7
41,2,7,0,7
42,0,7,0,7
43,0,7,0,7
44,2,7,B,7
45,2,7,B,7
46,2,5,B,7
47,2,5,B,7
48,0,3,0,0
49,0,3,0,0
50,0,3,0,0
51,0,3,0,0
52,0,3,0,0
53,0,3,0,0
54,0,3,0,0
55,0,3,0,0
56,0,3,0,0
57,0,3,0,0
58,0,3,0,0
59,0,3,0,0
60,7,3,A,3
61,7,3,A,3
62,7,3,A,3
63,7,3,A,3
64,0,3,8,8
65,0,3,8,8
66,0,3,8,8
67,0,3,8,8
68,A,3,A,7
69,A,3,A,7
70,A,3,A,7
71,A,3,A,7
72,8,3,0,0
73,8,3,0,0
74,8,5,A,2
75,8,5,A,2
76,7,5,A,3
77,7,5,A,3
78,7,3,A,3
79,7,3,A,3
80,5,3,0,8
81,5,3,0,8
82,5,3,0,8
83,5,3,0,8
84,5,2,A,A
85,5,2,A,A
86,5,2,A,A
87,5,2,A,A
88,7,3,A,3
89,7,3,A,3
90,7,3,A,3
91,7,3,A,3
92,2,5,B,2
93,2,5,B,2
94,2,5,B,2
95,2,5,B,2
96,3,3,7,0
97,3,3,7,0
98,3,5,7,2
99,3,5,7,2
100,3,7,0,3
101,3,7,0,3
102,3,7,0,5
103,3,7,0,5
104,2,7,0,7
105,2,7,0,7
106,0,7,0,7
107,0,7,0,7
108,2,7,B,7
109,2,7,B,7
110,2,5,B,7
111,2,5,B,7
112,0,3,0,0
113,0,3,0,0
114,0,3,0,0
115,0,3,0,0
116,0,3,0,0
117,0,3,0,0
118,0,3,0,0
119,0,3,0,0
120,0,3,0,0
121,0,3,0,0
122,0,3,0,0
123,0,3,0,0
124,3,0,7,0
125,3,0,7,0
126,3,A,7,0
127,3,A,7,0
128,2,8,5,5
129,2,8,5,5
130,0,8,3,5
131,0,8,3,5
132,A,7,2,7
133,A,7,2,7
134,A,5,2,7
135,A,5,2,7
136,0,3,0,8
137,0,3,0,8
138,0,3,A,7
139,0,3,A,7
140,2,8,8,5
141,2,8,8,5
142,2,8,A,5
143,2,8,A,5
144,3,8,0,3
145,3,8,0,3
146,3,8,0,3
147,3,8,0,3
148,3,7,A,3
149,3,7,A,3
150,3,5,8,3
151,3,5,8,3
152,3,7,A,3
153,3,7,A,3
154,3,7,A,3
155,3,7,A,3
156,A,7,3,3
157,A,7,3,3
158,A,7,3,3
159,A,7,3,3
160,0,8,3,8
161,0,8,3,8
162,0,8,3,8
163,0,8,3,8
164,A,7,3,3
165,A,7,3,3
166,A,7,2,3
167,A,7,2,3
168,8,7,0,5
169,8,7,0,5
170,8,7,0,7
171,8,7,0,7
172,8,5,0,8
173,8,5,0,8
174,8,5,0,A
175,8,5,0,A
176,7,4,0,0
177,7,4,0,0
178,7,4,0,0
179,7,4,0,0
180,7,4,0,0
181,7,4,0,0
182,7,4,0,0
183,7,4,0,0
184,7,4,0,0
185,7,4,0,0
186,7,4,0,0
187,7,4,0,0
188,3,5,0,9
189,3,5,0,9
190,3,5,0,9
191,3,5,0,9
192,2,5,A,A
193,2,5,A,A
194,3,5,A,A
195,3,5,A,A
196,5,5,A,2
197,5,5,A,2
198,5,5,9,2
199,5,5,9,2
200,3,7,A,7
201,3,7,A,7
202,3,7,0,9
203,3,7,0,9
204,2,5,2,A
205,2,5,2,A
206,2,5,A,A
207,2,5,A,A
208,0,7,7,3
209,0,7,7,3
210,0,7,0,3
211,0,7,0,3
212,0,5,9,5
213,0,5,9,5
214,0,5,9,5
215,0,5,9,5
216,2,5,A,A
217,2,5,A,A
218,2,5,A,A
219,2,5,A,A
220,7,3,A,3
221,7,3,A,3
222,7,3,A,2
223,7,3,A,2
224,8,3,8,0
225,8,3,8,0
226,8,2,8,0
227,8,2,8,0
228,7,3,A,A
229,7,3,A,A
230,7,3,A,A
231,7,3,A,A
232,5,3,0,8
233,5,3,0,8
234,5,3,0,8
235,5,3,0,8
236,A,2,5,A
237,A,2,5,A
238,A,2,A,A
239,A,2,A,A
240,7,3,A,3
241,7,3,A,3
242,7,3,A,3
243,7,3,A,3
244,7,3,A,3
245,7,3,A,3
246,7,3,A,3
247,7,3,A,3
248,7,3,A,3
249,7,3,A,3
250,7,3,A,3
251,7,3,A,3
0,0,8,3,8
1,0,8,3,8
2,0,8,3,8
3,0,8,3,8
4,2,8,5,7
5,2,8,5,7
6,2,8,5,5
7,2,8,5,5
8,3,A,A,7
9,3,A,A,7
10,3,A,A,7
11,3,A,A,7
12,5,0,5,9
13,5,0,5,9
14,5,0,5,9
15,5,0,5,9
16,2,A,5,A
17,2,A,5,A
18,2,A,5,A
19,2,A,5,A
20,2,A,7,9
21,2,A,7,9
22,3,A,7,7
23,3,A,7,7
24,5,0,5,9
25,5,0,5,9
26,5,0,5,9
27,5,0,5,9
28,7,7,2,B
29,7,7,2,B
30,7,7,2,B
31,7,7,2,B
32,3,7,3,0
33,3,7,3,0
34,3,7,5,2
35,3,7,5,2
36,0,0,7,3
37,0,0,7,3
38,0,0,7,0
39,0,0,7,0
40,2,0,8,5
41,2,0,8,5
42,2,0,8,5
43,2,0,8,5
44,2,B,7,7
45,2,B,7,7
46,2,B,5,7
47,2,B,5,7
48,0,7,3,0
49,0,7,3,0
50,0,7,3,0
51,0,7,3,0
52,0,7,3,0
53,0,7,3,0
54,0,7,3,0
55,0,7,3,0
56,0,7,3,0
57,0,7,3,0
58,0,7,3,0
59,0,7,3,0
60,0,7,3,0
61,0,7,3,0
62,0,7,3,A
63,0,7,3,A
64,0,8,3,8
65,0,8,3,8
66,0,8,3,8
67,0,8,3,8
68,2,8,5,7
69,2,8,5,7
70,2,8,5,5
71,2,8,5,5
72,3,A,A,7
73,3,A,A,7
74,3,A,A,7
75,3,A,A,7
76,5,0,5,9
77,5,0,5,9
78,5,0,5,9
79,5,0,5,9
80,2,A,5,A
81,2,A,5,A
82,2,A,5,A
83,2,A,5,A
84,2,A,7,9
85,2,A,7,9
86,3,A,7,7
87,3,A,7,7
88,5,0,5,9
89,5,0,5,9
90,5,0,5,9
91,5,0,5,9
92,7,7,2,B
93,7,7,2,B
94,7,7,2,B
95,7,7,2,B
96,3,7,3,0
97,3,7,3,0
98,3,7,5,2
99,3,7,5,2
100,0,0,7,3
101,0,0,7,3
102,0,0,7,0
103,0,0,7,0
104,2,0,8,5
105,2,0,8,5
106,2,0,8,5
107,2,0,8,5
108,2,B,7,7
109,2,B,7,7
110,2,B,5,7
111,2,B,5,7
112,0,7,3,0
113,0,7,3,0
114,0,7,3,0
115,0,7,3,0
116,0,7,3,0
117,0,7,3,0
118,0,7,3,0
119,0,7,3,0
120,0,7,3,0
121,0,7,3,0
122,0,7,3,0
123,0,7,3,0
124,7,7,A,3
125,7,7,A,3
126,7,9,0,3
127,7,9,0,3
128,5,B,2,2
129,5,B,2,2
130,5,B,2,2
131,5,B,2,2
132,3,0,7,0
133,3,0,7,0
134,3,A,3,0
135,3,A,3,0
136,2,8,5,B
137,2,8,5,B
138,2,8,2,B
139,2,8,2,B
140,0,7,3,0
141,0,7,3,0
142,0,9,3,0
143,0,9,3,0
144,2,B,2,7
145,2,B,2,7
146,2,B,2,7
147,2,B,2,7
148,2,B,2,7
149,2,B,2,7
150,2,B,2,7
151,2,B,2,7
152,2,B,2,7
153,2,B,2,7
154,2,B,2,7
155,2,B,2,7
156,2,B,7,7
157,2,B,7,7
158,2,B,7,7
159,2,B,7,7
160,3,0,7,0
161,3,0,7,0
162,3,0,7,0
163,3,0,7,0
164,5,2,8,A
165,5,2,8,A
166,5,2,8,8
167,5,2,8,8
168,7,3,A,3
169,7,3,A,3
170,7,2,A,3
171,7,2,A,3
172,7,0,3,7
173,7,0,3,7
174,7,A,2,7
175,7,A,2,7
176,5,0,0,9
177,5,0,0,9
178,5,A,0,9
179,5,A,0,9
180,5,9,5,7
181,5,9,5,7
182,5,9,5,5
183,5,9,5,5
184,2,A,5,A
185,2,A,5,A
186,2,A,5,A
187,2,A,5,A
188,2,A,5,A
189,2,A,5,A
190,2,A,5,8
191,2,A,5,8
192,3,A,A,7
193,3,A,A,7
194,3,A,A,7
195,3,A,A,7
196,5,A,0,5
197,5,A,0,5
198,5,8,0,5
199,5,8,0,5
200,7,7,1,4
201,7,7,1,4
202,7,8,1,4
203,7,8,1,4
204,7,A,0,5
205,7,A,0,5
206,7,A,A,7
207,7,A,A,7
208,5,8,0,8
209,5,8,0,8
210,5,A,0,8
211,5,A,0,8
212,5,0,0,7
213,5,0,0,7
214,3,0,0,5
215,3,0,0,5
216,2,B,7,7
217,2,B,7,7
218,2,B,7,7
219,2,B,7,7
220,7,2,7,B
221,7,2,7,B
222,7,2,7,B
223,7,2,7,B
224,5,0,7,0
225,5,0,7,0
226,3,0,7,0
227,3,0,7,0
228,2,7,0,3
229,2,7,0,3
230,0,7,0,3
231,0,7,0,3
232,2,8,0,5
233,2,8,0,5
234,2,8,0,5
235,2,8,0,5
236,2,7,B,7
237,2,7,B,7
238,2,5,B,7
239,2,5,B,7
240,0,4,7,0
241,0,4,7,0
242,0,4,7,0
243,0,4,7,0
244,0,4,7,0
245,0,4,7,0
246,0,4,7,0
247,0,4,7,0
248,0,4,7,0
249,0,4,7,0
250,0,4,7,0
251,0,4,7,0
0,7,3,0,0
1,7,3,0,0
2,7,3,0,2
3,7,3,0,2
4,7,3,0,3
5,7,3,0,3
6,7,3,0,3
7,7,3,0,3
8,5,3,0,9
9,5,3,0,9
10,5,3,0,9
11,5,3,0,9
12,7,2,7,B
13,7,2,7,B
14,7,2,7,B
15,7,2,7,B
16,3,2,7,0
17,3,2,7,0
18,3,0,7,0
19,3,0,7,0
20,2,0,7,7
21,2,0,7,7
22,2,B,5,7
23,2,B,5,7
24,0,0,3,0
25,0,0,3,0
26,0,0,3,0
27,0,0,3,0
28,7,3,0,0
29,7,3,0,0
30,9,3,0,0
31,9,3,0,0
32,A,2,A,7
33,A,2,A,7
34,A,2,9,5
35,A,2,9,5
36,0,0,7,3
37,0,0,7,3
38,0,2,7,2
39,0,2,7,2
40,7,3,0,0
41,7,3,0,0
42,7,3,0,A
43,7,3,0,A
44,9,3,0,9
45,9,3,0,9
46,9,3,0,7
47,9,3,0,7
48,A,2,6,2
49,A,2,6,2
50,A,2,7,2
51,A,2,7,2
52,9,0,7,2
53,9,0,7,2
54,9,0,6,2
55,9,0,6,2
56,7,B,7,7
57,7,B,7,7
58,7,B,7,7
59,7,B,7,7
60,7,2,7,B
61,7,2,7,B
62,7,2,7,B
63,7,2,7,B
64,7,3,0,0
65,7,3,0,0
66,7,3,0,2
67,7,3,0,2
68,7,3,0,3
69,7,3,0,3
70,7,3,0,3
71,7,3,0,3
72,5,3,0,9
73,5,3,0,9
74,5,3,0,9
75,5,3,0,9
76,7,2,7,B
77,7,2,7,B
78,7,2,7,B
79,7,2,7,B
80,3,2,7,0
81,3,2,7,0
82,3,0,7,0
83,3,0,7,0
84,2,0,7,7
85,2,0,7,7
86,2,B,5,7
87,2,B,5,7
88,0,0,3,0
89,0,0,3,0
90,0,0,3,0
91,0,0,3,0
92,7,3,0,0
93,7,3,0,0
94,9,3,0,0
95,9,3,0,0
96,A,2,A,7
97,A,2,A,7
98,A,2,9,5
99,A,2,9,5
100,0,0,7,3
101,0,0,7,3
102,0,2,7,2
103,0,2,7,2
104,7,3,0,0
105,7,3,0,0
106,7,3,0,A
107,7,3,0,A
108,9,3,0,9
109,9,3,0,9
110,9,3,0,7
111,9,3,0,7
112,A,2,6,2
113,A,2,6,2
114,A,2,7,2
115,A,2,7,2
116,9,0,7,2
117,9,0,7,2
118,9,0,6,2
119,9,0,6,2
120,7,B,7,7
121,7,B,7,7
122,7,B,7,7
123,7,B,7,7
124,A,7,2,7
125,A,7,2,7
126,A,7,2,7
127,A,7,2,7
128,A,5,A,2
129,A,5,A,2
130,A,3,A,0
131,A,3,A,0
132,A,2,5,A
133,A,2,5,A
134,8,0,5,A
135,8,0,5,A
136,7,A,7,3
137,7,A,7,3
138,5,A,7,2
139,5,A,7,2
140,3,0,7,0
141,3,0,7,0
142,5,2,8,0
143,5,2,8,0
144,7,3,A,7
145,7,3,A,7
146,7,3,A,8
147,7,3,A,8
148,5,2,A,A
149,5,2,A,A
150,5,2,8,A
151,5,2,8,A
152,3,3,7,3
153,3,3,7,3
154,3,3,7,3
155,3,3,7,3
156,7,A,7,3
157,7,A,7,3
158,7,0,7,3
159,7,0,7,3
160,7,2,7,B
161,7,2,7,B
162,7,2,5,B
163,7,2,5,B
164,7,0,3,0
165,7,0,3,0
166,7,0,3,A
167,7,0,3,A
168,5,0,5,8
169,5,0,5,8
170,5,0,7,7
171,5,0,7,7
172,3,0,8,5
173,3,0,8,5
174,2,0,8,5
175,2,0,8,5
176,2,0,7,7
177,2,0,7,7
178,2,0,7,7
179,2,0,7,7
180,2,B,7,7
181,2,B,7,7
182,2,B,5,7
183,2,B,5,7
184,0,0,3,0
185,0,0,3,0
186,0,0,3,0
187,0,0,3,0
188,7,2,7,B
189,7,2,7,B
190,7,2,7,B
191,7,2,7,B
192,7,3,0,0
193,7,3,0,0
194,7,3,A,0
195,7,3,A,0
196,5,3,8,5
197,5,3,8,5
198,5,2,8,5
199,5,2,8,5
200,7,3,A,3
201,7,3,A,3
202,7,7,A,2
203,7,7,A,2
204,9,5,0,0
205,9,5,0,0
206,9,3,0,0
207,9,3,0,0
208,A,2,5,A
209,A,2,5,A
210,9,0,5,A
211,9,0,5,A
212,7,A,5,0
213,7,A,5,0
214,7,A,4,0
215,7,A,4,0
216,5,9,5,5
217,5,9,5,5
218,5,9,5,5
219,5,9,5,5
220,0,5,9,5
221,0,5,9,5
222,0,5,9,5
223,0,5,9,5
224,2,5,A,A
225,2,5,A,A
226,2,5,9,A
227,2,5,9,A
228,0,3,7,0
229,0,3,7,0
230,0,2,6,2
231,0,2,6,2
232,7,0,7,3
233,7,0,7,3
234,9,0,7,3
235,9,0,7,3
236,A,2,7,A
237,A,2,7,A
238,A,2,7,0
239,A,2,7,0
240,9,2,6,2
241,9,2,6,2
242,9,0,6,2
243,9,0,6,2
244,7,A,7,3
245,7,A,7,3
246,7,A,7,2
247,7,A,7,2
248,9,3,7,0
249,9,3,7,0
250,9,3,7,0
251,9,3,7,0
252,9,2,6,2
253,9,2,6,2
254,9,0,6,2
255,9,0,6,2
256,7,B,7,7
257,7,B,7,7
258,7,B,7,7
259,7,B,7,7
260,7,B,7,7
261,7,B,7,7
262,7,B,7,7
263,7,B,7,7
264,7,B,7,7
265,7,B,7,7
266,7,B,7,7
267,7,B,7,7
0,0,7,3,0
1,0,7,3,0
2,0,7,3,0
3,0,7,3,0
4,2,7,2,B
5,2,7,2,B
6,2,7,2,B
7,2,7,2,B
8,3,7,0,0
9,3,7,0,0
10,3,8,0,0
11,3,8,0,0
12,2,A,2,7
13,2,A,2,7
14,2,A,3,7
15,2,A,3,7
16,0,8,5,8
17,0,8,5,8
18,0,8,5,7
19,0,8,5,7
20,2,8,5,5
21,2,8,5,5
22,2,8,3,5
23,2,8,3,5
24,B,7,2,7
25,B,7,2,7
26,B,7,2,7
27,B,7,2,7
28,B,7,2,7
29,B,7,2,7
30,B,7,2,7
31,B,7,2,7
32,7,2,B,7
33,7,2,B,7
34,7,2,B,7
35,7,2,B,7
36,A,2,A,7
37,A,2,A,7
38,A,3,A,7
39,A,3,A,7
40,A,5,A,2
41,A,5,A,2
42,A,5,0,2
43,A,5,0,2
44,8,5,2,0
45,8,5,2,0
46,8,5,2,A
47,8,5,2,A
48,7,7,2,3
49,7,7,2,3
50,7,5,2,3
51,7,5,2,3
52,0,3,0,8
53,0,3,0,8
54,0,3,A,7
55,0,3,A,7
56,0,2,8,5
57,0,2,8,5
58,0,3,8,5
59,0,3,8,5
60,B,5,7,7
61,B,5,7,7
62,B,5,7,7
63,B,5,7,7
64,0,3,7,0
65,0,3,7,0
66,0,3,7,0
67,0,3,7,0
68,0,3,7,0
69,0,3,7,0
70,0,3,7,0
71,0,3,7,0
72,0,3,7,0
73,0,3,7,0
74,0,3,7,0
75,0,3,7,0
76,7,3,0,0
77,7,3,0,0
78,7,5,2,0
79,7,5,2,0
80,0,7,3,0
81,0,7,3,0
82,0,7,3,0
83,0,7,3,0
84,2,7,2,B
85,2,7,2,B
86,2,7,2,B
87,2,7,2,B
88,3,7,0,0
89,3,7,0,0
90,3,8,0,0
91,3,8,0,0
92,2,A,2,7
93,2,A,2,7
94,2,A,3,7
95,2,A,3,7
96,0,8,5,8
97,0,8,5,8
98,0,8,5,7
99,0,8,5,7
100,2,8,5,5
101,2,8,5,5
102,2,8,3,5
103,2,8,3,5
104,B,7,2,7
105,B,7,2,7
106,B,7,2,7
107,B,7,2,7
108,B,7,2,7
109,B,7,2,7
110,B,7,2,7
111,B,7,2,7
112,7,2,B,7
113,7,2,B,7
114,7,2,B,7
115,7,2,B,7
116,A,2,A,7
117,A,2,A,7
118,A,3,A,7
119,A,3,A,7
120,A,5,A,2
121,A,5,A,2
122,A,5,0,2
123,A,5,0,2
124,8,5,2,0
125,8,5,2,0
126,8,5,2,A
127,8,5,2,A
128,7,7,2,3
129,7,7,2,3
130,7,5,2,3
131,7,5,2,3
132,0,3,0,8
133,0,3,0,8
134,0,3,A,7
135,0,3,A,7
136,0,2,8,5
137,0,2,8,5
138,0,3,8,5
139,0,3,8,5
140,B,5,7,7
141,B,5,7,7
142,B,5,7,7
143,B,5,7,7
144,0,3,7,0
145,0,3,7,0
146,0,3,7,0
147,0,3,7,0
148,0,3,7,0
149,0,3,7,0
150,0,3,7,0
151,0,3,7,0
152,0,3,7,0
153,0,3,7,0
154,0,3,7,0
155,0,3,7,0
156,2,7,B,7
157,2,7,B,7
158,2,7,B,7
159,2,7,B,7
160,3,7,0,0
161,3,7,0,0
162,3,0,8,0
163,3,0,8,0
164,5,A,7,2
165,5,A,7,2
166,5,8,5,2
167,5,8,5,2
168,7,7,3,3
169,7,7,3,3
170,5,7,3,2
171,5,7,3,2
172,7,0,3,0
173,7,0,3,0
174,8,0,3,A
175,8,0,3,A
176,5,0,3,8
177,5,0,3,8
178,5,0,0,8
179,5,0,0,8
180,5,A,2,A
181,5,A,2,A
182,5,8,2,A
183,5,8,2,A
184,3,7,A,3
185,3,7,A,3
186,3,7,A,3
187,3,7,A,3
188,7,A,A,3
189,7,A,A,3
190,7,A,0,3
191,7,A,0,3
192,5,B,2,2
193,5,B,2,2
194,5,B,2,2
195,5,B,2,2
196,3,0,7,0
197,3,0,7,0
198,3,0,8,0
199,3,0,8,0
200,2,5,A,A
201,2,5,A,A
202,2,4,7,A
203,2,4,7,A
204,0,5,0,8
205,0,5,0,8
206,2,5,0,8
207,2,5,0,8
208,3,7,0,7
209,3,7,0,7
210,5,8,0,5
211,5,8,0,5
212,2,7,B,7
213,2,7,B,7
214,2,5,B,7
215,2,5,B,7
216,0,4,7,0
217,0,4,7,0
218,0,4,7,0
219,0,4,7,0
0,0,8,5,5
1,0,8,5,5
2,0,8,5,5
3,0,8,5,5
4,0,9,3,6
5,0,9,3,6
6,0,9,3,6
7,0,9,3,6
8,B,7,2,7
9,B,7,2,7
10,B,7,2,7
11,B,7,2,7
12,7,2,B,7
13,7,2,B,7
14,7,2,B,7
15,7,2,B,7
16,0,0,5,9
17,0,0,5,9
18,0,0,5,9
19,0,0,5,9
20,2,7,5,B
21,2,7,5,B
22,2,7,5,B
23,2,7,5,B
24,3,7,3,0
25,3,7,3,0
26,3,7,5,0
27,3,7,5,0
28,3,0,7,0
29,3,0,7,0
30,3,0,7,0
31,3,0,7,0
32,5,2,8,B
33,5,2,8,B
34,5,2,8,B
35,5,2,8,B
36,3,0,7,0
37,3,0,7,0
38,3,0,7,0
39,3,0,7,0
40,2,B,7,7
41,2,B,7,7
42,2,B,7,7
43,2,B,7,7
44,2,7,B,7
45,2,7,B,7
46,2,7,B,7
47,2,7,B,7
48,3,7,0,0
49,3,7,0,0
50,3,7,0,0
51,3,7,0,0
52,5,A,2,A
53,5,A,2,A
54,5,A,2,A
55,5,A,2,A
56,7,A,3,3
57,7,A,3,3
58,5,A,2,3
59,5,A,2,3
60,3,0,0,8
61,3,0,0,8
62,3,A,0,7
63,3,A,0,7
64,8,8,0,5
65,8,8,0,5
66,8,A,0,7
67,8,A,0,7
68,8,0,5,8
69,8,0,5,8
70,8,0,5,A
71,8,0,5,A
72,7,0,3,0
73,7,0,3,0
74,5,0,2,0
75,5,0,2,0
76,7,0,3,A
77,7,0,3,A
78,7,0,3,9
79,7,0,3,9
80,5,5,3,A
81,5,5,3,A
82,5,7,3,A
83,5,7,3,A
84,5,8,2,A
85,5,8,2,A
86,5,8,2,A
87,5,8,2,A
88,3,7,A,3
89,3,7,A,3
90,3,7,A,3
91,3,7,A,3
92,3,0,7,3
93,3,0,7,3
94,3,0,7,3
95,3,0,7,3
96,2,5,9,5
97,2,5,9,5
98,2,5,B,7
99,2,5,B,7
100,0,3,0,8
101,0,3,0,8
102,0,3,0,8
103,0,3,0,8
104,A,5,5,2
105,A,5,5,2
106,8,5,5,2
107,8,5,5,2
108,7,3,A,3
109,7,3,A,3
110,8,5,A,3
111,8,5,A,3
112,A,7,3,3
113,A,7,3,3
114,A,7,3,1
115,A,7,3,1
116,A,7,3,0
117,A,7,3,0
118,A,7,3,A
119,A,7,3,A
120,0,8,3,8
121,0,8,3,8
122,0,8,5,7
123,0,8,5,7
124,A,7,7,5
125,A,7,7,5
126,A,7,7,4
127,A,7,7,4
128,8,7,0,5
129,8,7,0,5
130,8,4,0,5
131,8,4,0,5
132,8,5,0,5
133,8,5,0,5
134,8,5,0,5
135,8,5,0,5
136,7,4,0,0
137,7,4,0,0
138,7,4,0,0
139,7,4,0,0
140,7,0,3,0
141,7,0,3,0
142,7,0,3,0
143,7,0,3,0
144,5,0,2,2
145,5,0,2,2
146,5,B,2,2
147,5,B,2,2
148,3,0,7,3
149,3,0,7,3
150,3,0,7,5
151,3,0,7,5
152,2,0,7,7
153,2,0,7,7
154,2,9,7,7
155,2,9,7,7
156,2,B,7,7
157,2,B,7,7
158,2,B,5,7
159,2,B,5,7
160,0,7,4,0
161,0,7,4,0
162,0,7,4,0
163,0,7,4,0
164,0,7,4,0
165,0,7,4,0
166,0,7,4,0
167,0,7,4,0
168,0,7,4,0
169,0,7,4,0
170,0,7,4,0
171,0,7,4,0
0,0,7,3,0
1,0,7,3,0
2,0,7,5,2
3,0,7,5,2
4,0,0,7,3
5,0,0,7,3
6,2,B,7,2
7,2,B,7,2
8,3,0,7,0
9,3,0,7,0
10,3,0,7,0
11,3,0,7,0
12,2,0,8,5
13,2,0,8,5
14,2,0,8,5
15,2,0,8,5
16,2,B,7,7
17,2,B,7,7
18,2,B,5,7
19,2,B,5,7
20,0,0,3,8
21,0,0,3,8
22,0,0,3,8
23,0,0,3,8
24,B,5,2,2
25,B,5,2,2
26,0,5,2,2
27,0,5,2,2
28,0,7,0,3
29,0,7,0,3
30,0,7,2,3
31,0,7,2,3
32,0,6,3,0
33,0,6,3,0
34,B,6,3,0
35,0,6,3,0
36,2,7,B,7
37,2,7,B,7
38,2,7,B,7
39,2,7,B,7
40,2,7,B,7
41,2,7,B,7
42,2,7,B,7
43,2,7,B,7
44,2,7,B,7
45,2,7,B,7
46,2,7,B,7
47,2,7,B,7
48,2,B,7,7
49,2,B,7,7
50,3,B,7,7
51,3,B,7,7
52,3,0,7,0
53,3,0,7,0
54,3,0,7,0
55,3,0,7,0
56,3,0,7,A
57,3,0,7,A
58,2,0,7,A
59,3,0,7,A
60,5,0,5,9
61,5,0,5,9
62,5,0,3,9
63,5,0,3,9
64,5,2,2,B
65,5,2,2,B
66,5,2,0,B
67,5,2,0,B
68,7,B,2,7
69,7,B,2,7
70,7,B,2,7
71,7,B,2,7
72,3,7,0,0
73,3,7,0,0
74,3,7,0,0
75,3,7,0,0
76,2,8,0,5
77,2,8,0,5
78,2,8,0,5
79,2,8,0,5
80,2,7,B,7
81,2,7,B,7
82,2,7,B,7
83,2,7,B,7
84,0,7,3,0
85,0,7,3,0
86,0,7,3,0
87,0,7,3,0
88,0,7,3,0
89,0,7,3,0
90,0,7,3,0
91,0,7,3,0
92,0,7,3,0
93,0,7,3,0
94,0,7,3,0
95,0,7,3,0
96,2,A,7,7
97,2,A,7,7
98,2,A,7,9
99,2,A,7,9
100,2,A,7,A
101,2,A,7,A
102,2,A,7,9
103,2,A,7,9
104,3,A,7,7
105,3,A,7,7
106,3,A,7,7
107,3,A,7,7
108,5,9,5,2
109,5,9,5,2
110,5,9,3,2
111,5,9,3,2
112,5,A,2,7
