,value
"0|3,46|57|67",0.13764114999749089
"0|3,46|67|457",0.13764114999749089
"0|3,46|457|567",0.4038210949946255
"0|3,47|56|57",0.26060097326492054
"0|3,47|56|67",0.13764114999749089
"0|3,47|57|67",0.13764114999749089
"0|3,47|57|456",0.27486925284190705
"0|3,47|67|456",0.13764114999749089
"0|3,47|456|567",0.4038210949946255
"0|3,56|57|67",0.13764114999749089
"0|3,56|57|467",0.26060097326492054
"0|3,56|67|457",0.13764114999749089
"0|3,56|457|467",0.26060097326492054
"0|3,57|67|456",0.13764114999749089
"0|3,57|456|467",0.27486925284190705
"0|3,67|456|457",0.13764114999749089
"0|3,456|457|467",0.8192113673334723
"0|3,456|457|567",0.4038210949946255
"0|3,456|467|567",0.4038210949946255
"0|3,457|467|567",0.4038210949946255
"0|3,4|5|6|7",0.06530980848828141
"0|3,4|56|57|67",0.1226608738665966
"0|3,5|46|47|67",0.08293708748939732
"0|3,6|45|47|57",0.06530980848828141
"0|3,7|45|46|56",0.08086355662575537
"0|3,45|46|47|56",0.26060097326492054
"0|3,45|46|47|57",0.27486925284190705
"0|3,45|46|47|67",0.13764114999749089
"0|3,45|46|47|567",0.3579120811470648
"0|3,45|46|56|57",0.26060097326492054
"0|3,45|46|56|67",0.13764114999749089
"0|3,45|46|57|67",0.13764114999749089
"0|3,45|47|56|57",0.26060097326492054
"0|3,45|47|56|67",0.13764114999749089
"0|3,45|47|57|67",0.13764114999749089
"0|3,45|56|57|67",0.13764114999749089
"0|3,45|56|57|467",0.26060097326492054
"0|3,46|47|56|57",0.26060097326492054
"0|3,46|47|56|67",0.13764114999749089
"0|3,46|47|57|67",0.13764114999749089
"0|3,46|56|57|67",0.13764114999749089
"0|3,46|56|67|457",0.13764114999749089
"0|3,47|56|57|67",0.13764114999749089
"0|3,47|57|67|456",0.13764114999749089
"0|3,456|457|467|567",0.4038210949946255
"0|3,45|46|47|56|57",0.26060097326492054
"0|3,45|46|47|56|67",0.13764114999749089
"0|3,45|46|47|57|67",0.13764114999749089
"0|3,45|46|56|57|67",0.13764114999749089
"0|3,45|47|56|57|67",0.13764114999749089
"0|3,46|47|56|57|67",0.13764114999749089
"0|3,45|46|47|56|57|67",0.13764114999749089
"0|12,4",0.27344134700361206
"0|12,5",0.08293708748939732
"0|12,6",0.06530980848828141
"0|12,7",0.08086355662575537
"0|12,45",0.6888923497266608
"0|12,46",0.6903817019968548
"0|12,47",0.6912539362969887
"0|12,56",0.26060097326492054
"0|12,57",0.27486925284190705
"0|12,67",0.13764114999749089
"0|12,456",1.0486206598205443
"0|12,457",1.0596756934322398
"0|12,467",0.8192113673334723
"0|12,567",0.4038210949946255
"0|12,4567",1.2183260782903984
"0|12,4|5",0.08293708748939732
"0|12,4|6",0.06530980848828141
"0|12,4|7",0.08086355662575537
"0|12,4|56",0.26060097326492054
"0|12,4|57",0.27344134700361206
"0|12,4|67",0.13764114999749089
"0|12,4|567",0.27344134700361206
"0|12,5|6",0.06530980848828141
"0|12,5|7",0.08086355662575537
"0|12,5|46",0.08293708748939732
"0|12,5|47",0.08293708748939732
"0|12,5|67",0.08293708748939732
"0|12,5|467",0.08293708748939732
"0|12,6|7",0.06530980848828141
"0|12,6|45",0.06530980848828141
"0|12,6|47",0.06530980848828141
"0|12,6|57",0.06530980848828141
"0|12,6|457",0.06530980848828141
"0|12,7|45",0.08086355662575537
"0|12,7|46",0.08086355662575537
"0|12,7|56",0.08086355662575537
"0|12,7|456",0.08086355662575537
"0|12,45|46",0.6888923497266608
"0|12,45|47",0.6888923497266608
"0|12,45|56",0.26060097326492054
"0|12,45|57",0.27486925284190705
"0|12,45|67",0.13764114999749089
"0|12,45|467",0.6888923497266608
"0|12,45|567",0.4038210949946255
"0|12,46|47",0.6903817019968548
"0|12,46|56",0.26060097326492054
"0|12,46|57",0.27486925284190705
"0|12,46|67",0.13764114999749089
"0|12,46|457",0.6903817019968548
"0|12,46|567",0.4038210949946255
"0|12,47|56",0.26060097326492054
"0|12,47|57",0.27486925284190705
"0|12,47|67",0.13764114999749089
"0|12,47|456",0.6912539362969887
"0|12,47|567",0.4038210949946255
"0|12,56|57",0.26060097326492054
"0|12,56|67",0.13764114999749089
"0|12,56|457",0.26060097326492054
"0|12,56|467",0.26060097326492054
"0|12,57|67",0.13764114999749089
"0|12,57|456",0.27486925284190705
"0|12,57|467",0.27486925284190705
"0|12,67|456",0.13764114999749089
"0|12,67|457",0.13764114999749089
"0|12,456|457",1.0486206598205443
"0|12,456|467",0.8192113673334723
"0|12,456|567",0.4038210949946255
"0|12,457|467",0.8192113673334723
"0|12,457|567",0.4038210949946255
"0|12,467|567",0.4038210949946255
"0|12,4|5|6",0.06530980848828141
"0|12,4|5|7",0.08086355662575537
"0|12,4|5|67",0.08293708748939732
"0|12,4|6|7",0.06530980848828141
"0|12,4|6|57",0.06530980848828141
"0|12,4|7|56",0.08086355662575537
"0|12,4|56|57",0.26060097326492054
"0|12,4|56|67",0.13764114999749089
"0|12,4|57|67",0.13764114999749089
"0|12,5|6|7",0.06530980848828141
"0|12,5|6|47",0.06530980848828141
"0|12,5|7|46",0.08086355662575537
"0|12,5|46|47",0.08293708748939732
"0|12,5|46|67",0.08293708748939732
"0|12,5|47|67",0.08293708748939732
"0|12,6|7|45",0.06530980848828141
"0|12,6|45|47",0.06530980848828141
"0|12,6|45|57",0.06530980848828141
"0|12,6|47|57",0.06530980848828141
"0|12,7|45|46",0.08086355662575537
"0|12,7|45|56",0.08086355662575537
"0|12,7|46|56",0.08086355662575537
"0|12,45|46|47",0.6888923497266608
"0|12,45|46|56",0.26060097326492054
"0|12,45|46|57",0.27486925284190705
"0|12,45|46|67",0.13764114999749089
"0|12,45|46|567",0.4038210949946255
"0|12,45|47|56",0.26060097326492054
"0|12,45|47|57",0.27486925284190705
"0|12,45|47|67",0.13764114999749089
"0|12,45|47|567",0.4038210949946255
"0|12,45|56|57",0.26060097326492054
"0|12,45|56|67",0.13764114999749089
"0|12,45|56|467",0.26060097326492054
"0|12,45|57|67",0.13764114999749089
"0|12,45|57|467",0.27486925284190705
"0|12,45|467|567",0.4038210949946255
"0|12,46|47|56",0.26060097326492054
"0|12,46|47|57",0.27486925284190705
"0|12,46|47|67",0.13764114999749089
"0|12,46|47|567",0.4038210949946255
"0|12,46|56|57",0.26060097326492054
"0|12,46|56|67",0.13764114999749089
"0|12,46|56|457",0.26060097326492054
"0|12,46|57|67",0.13764114999749089
"0|12,46|67|457",0.13764114999749089
"0|12,46|457|567",0.4038210949946255
"0|12,47|56|57",0.26060097326492054
"0|12,47|56|67",0.13764114999749089
"0|12,47|57|67",0.13764114999749089
"0|12,47|57|456",0.27486925284190705
"0|12,47|67|456",0.13764114999749089
"0|12,47|456|567",0.4038210949946255
"0|12,56|57|67",0.13764114999749089
"0|12,56|57|467",0.26060097326492054
"0|12,56|67|457",0.13764114999749089
"0|12,56|457|467",0.26060097326492054
"0|12,57|67|456",0.13764114999749089
"0|12,57|456|467",0.27486925284190705
"0|12,67|456|457",0.13764114999749089
"0|12,456|457|467",0.8192113673334723
"0|12,456|457|567",0.4038210949946255
"0|12,456|467|567",0.4038210949946255
"0|12,457|467|567",0.4038210949946255
"0|12,4|5|6|7",0.06530980848828141
"0|12,4|56|57|67",0.13764114999749089
"0|12,5|46|47|67",0.08293708748939732
"0|12,6|45|47|57",0.06530980848828141
"0|12,7|45|46|56",0.08086355662575537
"0|12,45|46|47|56",0.26060097326492054
"0|12,45|46|47|57",0.27486925284190705
"0|12,45|46|47|67",0.13764114999749089
"0|12,45|46|47|567",0.4038210949946255
"0|12,45|46|56|57",0.26060097326492054
"0|12,45|46|56|67",0.13764114999749089
"0|12,45|46|57|67",0.13764114999749089
"0|12,45|47|56|57",0.26060097326492054
"0|12,45|47|56|67",0.13764114999749089
"0|12,45|47|57|67",0.13764114999749089
"0|12,45|56|57|67",0.13764114999749089
"0|12,45|56|57|467",0.26060097326492054
"0|12,46|47|56|57",0.26060097326492054
"0|12,46|47|56|67",0.13764114999749089
"0|12,46|47|57|67",0.13764114999749089
"0|12,46|56|57|67",0.13764114999749089
"0|12,46|56|67|457",0.13764114999749089
"0|12,47|56|57|67",0.13764114999749089
"0|12,47|57|67|456",0.13764114999749089
"0|12,456|457|467|567",0.4038210949946255
"0|12,45|46|47|56|57",0.26060097326492054
"0|12,45|46|47|56|67",0.13764114999749089
"0|12,45|46|47|57|67",0.13764114999749089
"0|12,45|46|56|57|67",0.13764114999749089
"0|12,45|47|56|57|67",0.13764114999749089
"0|12,46|47|56|57|67",0.13764114999749089
"0|12,45|46|47|56|57|67",0.13764114999749089
"0|13,4",0.29455375069711537
"0|13,5",0.08293708748939732
"0|13,6",0.06530980848828141
"0|13,7",0.08086355662575537
"0|13,45",0.6888923497266608
"0|13,46",0.6903817019968548
"0|13,47",0.6912539362969887
"0|13,56",0.26060097326492054
"0|13,57",0.27486925284190705
"0|13,67",0.13764114999749089
"0|13,456",1.0486206598205443
"0|13,457",1.0596756934322398
"0|13,467",0.8192113673334723
"0|13,567",0.4038210949946255
"0|13,4567",1.2183260782903984
"0|13,4|5",0.08293708748939732
"0|13,4|6",0.06530980848828141
"0|13,4|7",0.08086355662575537
"0|13,4|56",0.26060097326492054
"0|13,4|57",0.27486925284190705
"0|13,4|67",0.13764114999749089
"0|13,4|567",0.29455375069711537
"0|13,5|6",0.06530980848828141
"0|13,5|7",0.08086355662575537
"0|13,5|46",0.08293708748939732
"0|13,5|47",0.08293708748939732
"0|13,5|67",0.08293708748939732
"0|13,5|467",0.08293708748939732
"0|13,6|7",0.06530980848828141
"0|13,6|45",0.06530980848828141
"0|13,6|47",0.06530980848828141
"0|13,6|57",0.06530980848828141
"0|13,6|457",0.06530980848828141
"0|13,7|45",0.08086355662575537
"0|13,7|46",0.08086355662575537
"0|13,7|56",0.08086355662575537
"0|13,7|456",0.08086355662575537
"0|13,45|46",0.6888923497266608
"0|13,45|47",0.6888923497266608
"0|13,45|56",0.26060097326492054
"0|13,45|57",0.27486925284190705
"0|13,45|67",0.13764114999749089
"0|13,45|467",0.6888923497266608
"0|13,45|567",0.4038210949946255
"0|13,46|47",0.6903817019968548
"0|13,46|56",0.26060097326492054
"0|13,46|57",0.27486925284190705
"0|13,46|67",0.13764114999749089
"0|13,46|457",0.6903817019968548
"0|13,46|567",0.4038210949946255
"0|13,47|56",0.26060097326492054
"0|13,47|57",0.27486925284190705
"0|13,47|67",0.13764114999749089
"0|13,47|456",0.6912539362969887
"0|13,47|567",0.4038210949946255
"0|13,56|57",0.26060097326492054
"0|13,56|67",0.13764114999749089
"0|13,56|457",0.26060097326492054
"0|13,56|467",0.26060097326492054
"0|13,57|67",0.13764114999749089
"0|13,57|456",0.27486925284190705
"0|13,57|467",0.27486925284190705
"0|13,67|456",0.13764114999749089
"0|13,67|457",0.13764114999749089
"0|13,456|457",1.0486206598205443
"0|13,456|467",0.8192113673334723
"0|13,456|567",0.4038210949946255
"0|13,457|467",0.8192113673334723
"0|13,457|567",0.4038210949946255
"0|13,467|567",0.4038210949946255
"0|13,4|5|6",0.06530980848828141
"0|13,4|5|7",0.08086355662575537
"0|13,4|5|67",0.08293708748939732
"0|13,4|6|7",0.06530980848828141
"0|13,4|6|57",0.06530980848828141
"0|13,4|7|56",0.08086355662575537
"0|13,4|56|57",0.26060097326492054
"0|13,4|56|67",0.13764114999749089
"0|13,4|57|67",0.13764114999749089
"0|13,5|6|7",0.06530980848828141
"0|13,5|6|47",0.06530980848828141
"0|13,5|7|46",0.08086355662575537
"0|13,5|46|47",0.08293708748939732
"0|13,5|46|67",0.08293708748939732
"0|13,5|47|67",0.08293708748939732
"0|13,6|7|45",0.06530980848828141
"0|13,6|45|47",0.06530980848828141
"0|13,6|45|57",0.06530980848828141
"0|13,6|47|57",0.06530980848828141
"0|13,7|45|46",0.08086355662575537
"0|13,7|45|56",0.08086355662575537
"0|13,7|46|56",0.08086355662575537
"0|13,45|46|47",0.6888923497266608
"0|13,45|46|56",0.26060097326492054
"0|13,45|46|57",0.27486925284190705
"0|13,45|46|67",0.13764114999749089
"0|13,45|46|567",0.4038210949946255
"0|13,45|47|56",0.26060097326492054
"0|13,45|47|57",0.27486925284190705
"0|13,45|47|67",0.13764114999749089
"0|13,45|47|567",0.4038210949946255
"0|13,45|56|57",0.26060097326492054
"0|13,45|56|67",0.13764114999749089
"0|13,45|56|467",0.26060097326492054
"0|13,45|57|67",0.13764114999749089
"0|13,45|57|467",0.27486925284190705
"0|13,45|467|567",0.4038210949946255
"0|13,46|47|56",0.26060097326492054
"0|13,46|47|57",0.27486925284190705
"0|13,46|47|67",0.13764114999749089
"0|13,46|47|567",0.4038210949946255
"0|13,46|56|57",0.26060097326492054
"0|13,46|56|67",0.13764114999749089
"0|13,46|56|457",0.26060097326492054
"0|13,46|57|67",0.13764114999749089
"0|13,46|67|457",0.13764114999749089
"0|13,46|457|567",0.4038210949946255
"0|13,47|56|57",0.26060097326492054
"0|13,47|56|67",0.13764114999749089
"0|13,47|57|67",0.13764114999749089
"0|13,47|57|456",0.27486925284190705
"0|13,47|67|456",0.13764114999749089
"0|13,47|456|567",0.4038210949946255
"0|13,56|57|67",0.13764114999749089
"0|13,56|57|467",0.26060097326492054
"0|13,56|67|457",0.13764114999749089
"0|13,56|457|467",0.26060097326492054
"0|13,57|67|456",0.13764114999749089
"0|13,57|456|467",0.27486925284190705
"0|13,67|456|457",0.13764114999749089
"0|13,456|457|467",0.8192113673334723
"0|13,456|457|567",0.4038210949946255
"0|13,456|467|567",0.4038210949946255
"0|13,457|467|567",0.4038210949946255
"0|13,4|5|6|7",0.06530980848828141
"0|13,4|56|57|67",0.13764114999749089
"0|13,5|46|47|67",0.08293708748939732
"0|13,6|45|47|57",0.06530980848828141
"0|13,7|45|46|56",0.08086355662575537
"0|13,45|46|47|56",0.26060097326492054
"0|13,45|46|47|57",0.27486925284190705
"0|13,45|46|47|67",0.13764114999749089
"0|13,45|46|47|567",0.4038210949946255
"0|13,45|46|56|57",0.26060097326492054
"0|13,45|46|56|67",0.13764114999749089
"0|13,45|46|57|67",0.13764114999749089
"0|13,45|47|56|57",0.26060097326492054
"0|13,45|47|56|67",0.13764114999749089
"0|13,45|47|57|67",0.13764114999749089
"0|13,45|56|57|67",0.13764114999749089
"0|13,45|56|57|467",0.26060097326492054
"0|13,46|47|56|57",0.26060097326492054
"0|13,46|47|56|67",0.13764114999749089
"0|13,46|47|57|67",0.13764114999749089
"0|13,46|56|57|67",0.13764114999749089
"0|13,46|56|67|457",0.13764114999749089
"0|13,47|56|57|67",0.13764114999749089
"0|13,47|57|67|456",0.13764114999749089
"0|13,456|457|467|567",0.4038210949946255
"0|13,45|46|47|56|57",0.26060097326492054
"0|13,45|46|47|56|67",0.13764114999749089
"0|13,45|46|47|57|67",0.13764114999749089
"0|13,45|46|56|57|67",0.13764114999749089
"0|13,45|47|56|57|67",0.13764114999749089
"0|13,46|47|56|57|67",0.13764114999749089
"0|13,45|46|47|56|57|67",0.13764114999749089
"0|23,4",0.17404887101297023
"0|23,5",0.08293708748939732
"0|23,6",0.06530980848828141
"0|23,7",0.08086355662575537
"0|23,45",0.6190132700395508
"0|23,46",0.6903817019968548
"0|23,47",0.6912539362969887
"0|23,56",0.26060097326492054
"0|23,57",0.27486925284190705
"0|23,67",0.13764114999749089
"0|23,456",1.0486206598205443
"0|23,457",1.0596756934322398
"0|23,467",0.8192113673334723
"0|23,567",0.4038210949946255
"0|23,4567",1.2183260782903984
"0|23,4|5",0.08293708748939732
"0|23,4|6",0.06530980848828141
"0|23,4|7",0.08086355662575537
"0|23,4|56",0.17404887101297023
"0|23,4|57",0.17404887101297023
"0|23,4|67",0.13764114999749089
"0|23,4|567",0.17404887101297023
"0|23,5|6",0.06530980848828141
"0|23,5|7",0.08086355662575537
"0|23,5|46",0.08293708748939732
"0|23,5|47",0.08293708748939732
"0|23,5|67",0.08293708748939732
"0|23,5|467",0.08293708748939732
"0|23,6|7",0.06530980848828141
"0|23,6|45",0.06530980848828141
"0|23,6|47",0.06530980848828141
"0|23,6|57",0.06530980848828141
"0|23,6|457",0.06530980848828141
"0|23,7|45",0.08086355662575537
"0|23,7|46",0.08086355662575537
"0|23,7|56",0.08086355662575537
"0|23,7|456",0.08086355662575537
"0|23,45|46",0.6190132700395508
"0|23,45|47",0.6190132700395508
"0|23,45|56",0.26060097326492054
"0|23,45|57",0.27486925284190705
"0|23,45|67",0.13764114999749089
"0|23,45|467",0.6190132700395508
"0|23,45|567",0.4038210949946255
"0|23,46|47",0.6903817019968548
"0|23,46|56",0.26060097326492054
"0|23,46|57",0.27486925284190705
"0|23,46|67",0.13764114999749089
"0|23,46|457",0.6903817019968548
"0|23,46|567",0.4038210949946255
"0|23,47|56",0.26060097326492054
"0|23,47|57",0.27486925284190705
"0|23,47|67",0.13764114999749089
"0|23,47|456",0.6912539362969887
"0|23,47|567",0.4038210949946255
"0|23,56|57",0.26060097326492054
"0|23,56|67",0.13764114999749089
"0|23,56|457",0.26060097326492054
"0|23,56|467",0.26060097326492054
"0|23,57|67",0.13764114999749089
"0|23,57|456",0.27486925284190705
"0|23,57|467",0.27486925284190705
"0|23,67|456",0.13764114999749089
"0|23,67|457",0.13764114999749089
"0|23,456|457",1.0486206598205443
"0|23,456|467",0.8192113673334723
"0|23,456|567",0.4038210949946255
"0|23,457|467",0.8192113673334723
"0|23,457|567",0.4038210949946255
"0|23,467|567",0.4038210949946255
"0|23,4|5|6",0.06530980848828141
"0|23,4|5|7",0.08086355662575537
"0|23,4|5|67",0.08293708748939732
"0|23,4|6|7",0.06530980848828141
"0|23,4|6|57",0.06530980848828141
"0|23,4|7|56",0.08086355662575537
"0|23,4|56|57",0.17404887101297023
"0|23,4|56|67",0.13764114999749089
"0|23,4|57|67",0.13764114999749089
"0|23,5|6|7",0.06530980848828141
"0|23,5|6|47",0.06530980848828141
"0|23,5|7|46",0.08086355662575537
"0|23,5|46|47",0.08293708748939732
"0|23,5|46|67",0.08293708748939732
"0|23,5|47|67",0.08293708748939732
"0|23,6|7|45",0.06530980848828141
"0|23,6|45|47",0.06530980848828141
"0|23,6|45|57",0.06530980848828141
"0|23,6|47|57",0.06530980848828141
"0|23,7|45|46",0.08086355662575537
"0|23,7|45|56",0.08086355662575537
"0|23,7|46|56",0.08086355662575537
"0|23,45|46|47",0.6190132700395508
"0|23,45|46|56",0.26060097326492054
"0|23,45|46|57",0.27486925284190705
"0|23,45|46|67",0.13764114999749089
"0|23,45|46|567",0.4038210949946255
"0|23,45|47|56",0.26060097326492054
"0|23,45|47|57",0.27486925284190705
"0|23,45|47|67",0.13764114999749089
"0|23,45|47|567",0.4038210949946255
"0|23,45|56|57",0.26060097326492054
"0|23,45|56|67",0.13764114999749089
"0|23,45|56|467",0.26060097326492054
"0|23,45|57|67",0.13764114999749089
"0|23,45|57|467",0.27486925284190705
"0|23,45|467|567",0.4038210949946255
"0|23,46|47|56",0.26060097326492054
"0|23,46|47|57",0.27486925284190705
"0|23,46|47|67",0.13764114999749089
"0|23,46|47|567",0.4038210949946255
"0|23,46|56|57",0.26060097326492054
"0|23,46|56|67",0.13764114999749089
"0|23,46|56|457",0.26060097326492054
"0|23,46|57|67",0.13764114999749089
"0|23,46|67|457",0.13764114999749089
"0|23,46|457|567",0.4038210949946255
"0|23,47|56|57",0.26060097326492054
"0|23,47|56|67",0.13764114999749089
"0|23,47|57|67",0.13764114999749089
"0|23,47|57|456",0.27486925284190705
"0|23,47|67|456",0.13764114999749089
"0|23,47|456|567",0.4038210949946255
"0|23,56|57|67",0.13764114999749089
"0|23,56|57|467",0.26060097326492054
"0|23,56|67|457",0.13764114999749089
"0|23,56|457|467",0.26060097326492054
"0|23,57|67|456",0.13764114999749089
"0|23,57|456|467",0.27486925284190705
"0|23,67|456|457",0.13764114999749089
"0|23,456|457|467",0.8192113673334723
"0|23,456|457|567",0.4038210949946255
"0|23,456|467|567",0.4038210949946255
"0|23,457|467|567",0.4038210949946255
"0|23,4|5|6|7",0.06530980848828141
"0|23,4|56|57|67",0.13764114999749089
"0|23,5|46|47|67",0.08293708748939732
"0|23,6|45|47|57",0.06530980848828141
"0|23,7|45|46|56",0.08086355662575537
"0|23,45|46|47|56",0.26060097326492054
"0|23,45|46|47|57",0.27486925284190705
"0|23,45|46|47|67",0.13764114999749089
"0|23,45|46|47|567",0.4038210949946255
"0|23,45|46|56|57",0.26060097326492054
"0|23,45|46|56|67",0.13764114999749089
"0|23,45|46|57|67",0.13764114999749089
"0|23,45|47|56|57",0.26060097326492054
"0|23,45|47|56|67",0.13764114999749089
"0|23,45|47|57|67",0.13764114999749089
"0|23,45|56|57|67",0.13764114999749089
"0|23,45|56|57|467",0.26060097326492054
"0|23,46|47|56|57",0.26060097326492054
"0|23,46|47|56|67",0.13764114999749089
"0|23,46|47|57|67",0.13764114999749089
"0|23,46|56|57|67",0.13764114999749089
"0|23,46|56|67|457",0.13764114999749089
"0|23,47|56|57|67",0.13764114999749089
"0|23,47|57|67|456",0.13764114999749089
"0|23,456|457|467|567",0.4038210949946255
"0|23,45|46|47|56|57",0.26060097326492054
"0|23,45|46|47|56|67",0.13764114999749089
"0|23,45|46|47|57|67",0.13764114999749089
"0|23,45|46|56|57|67",0.13764114999749089
"0|23,45|47|56|57|67",0.13764114999749089
"0|23,46|47|56|57|67",0.13764114999749089
"0|23,45|46|47|56|57|67",0.13764114999749089
"0|123,4",0.4192942281466992
"0|123,5",0.08293708748939732
"0|123,6",0.06530980848828141
"0|123,7",0.08086355662575537
"0|123,45",0.6888923497266608
"0|123,46",0.6903817019968548
"0|123,47",0.6912539362969887
"0|123,56",0.26060097326492054
"0|123,57",0.27486925284190705
"0|123,67",0.13764114999749089
"0|123,456",1.0486206598205443
"0|123,457",1.0596756934322398
"0|123,467",0.8192113673334723
"0|123,567",0.4038210949946255
"0|123,4567",1.2183260782903984
"0|123,4|5",0.08293708748939732
"0|123,4|6",0.06530980848828141
"0|123,4|7",0.08086355662575537
"0|123,4|56",0.26060097326492054
"0|123,4|57",0.27486925284190705
"0|123,4|67",0.13764114999749089
"0|123,4|567",0.4038210949946255
"0|123,5|6",0.06530980848828141
"0|123,5|7",0.08086355662575537
"0|123,5|46",0.08293708748939732
"0|123,5|47",0.08293708748939732
"0|123,5|67",0.08293708748939732
"0|123,5|467",0.08293708748939732
"0|123,6|7",0.06530980848828141
"0|123,6|45",0.06530980848828141
"0|123,6|47",0.06530980848828141
"0|123,6|57",0.06530980848828141
"0|123,6|457",0.06530980848828141
"0|123,7|45",0.08086355662575537
"0|123,7|46",0.08086355662575537
"0|123,7|56",0.08086355662575537
"0|123,7|456",0.08086355662575537
"0|123,45|46",0.6888923497266608
"0|123,45|47",0.6888923497266608
"0|123,45|56",0.26060097326492054
"0|123,45|57",0.27486925284190705
"0|123,45|67",0.13764114999749089
"0|123,45|467",0.6888923497266608
"0|123,45|567",0.4038210949946255
"0|123,46|47",0.6903817019968548
"0|123,46|56",0.26060097326492054
"0|123,46|57",0.27486925284190705
"0|123,46|67",0.13764114999749089
"0|123,46|457",0.6903817019968548
"0|123,46|567",0.4038210949946255
"0|123,47|56",0.26060097326492054
"0|123,47|57",0.27486925284190705
"0|123,47|67",0.13764114999749089
"0|123,47|456",0.6912539362969887
"0|123,47|567",0.4038210949946255
"0|123,56|57",0.26060097326492054
"0|123,56|67",0.13764114999749089
"0|123,56|457",0.26060097326492054
"0|123,56|467",0.26060097326492054
"0|123,57|67",0.13764114999749089
"0|123,57|456",0.27486925284190705
"0|123,57|467",0.27486925284190705
"0|123,67|456",0.13764114999749089
"0|123,67|457",0.13764114999749089
"0|123,456|457",1.0486206598205443
"0|123,456|467",0.8192113673334723
"0|123,456|567",0.4038210949946255
"0|123,457|467",0.8192113673334723
"0|123,457|567",0.4038210949946255
"0|123,467|567",0.4038210949946255
"0|123,4|5|6",0.06530980848828141
"0|123,4|5|7",0.08086355662575537
"0|123,4|5|67",0.08293708748939732
"0|123,4|6|7",0.06530980848828141
"0|123,4|6|57",0.06530980848828141
"0|123,4|7|56",0.08086355662575537
"0|123,4|56|57",0.26060097326492054
"0|123,4|56|67",0.13764114999749089
"0|123,4|57|67",0.13764114999749089
"0|123,5|6|7",0.06530980848828141
"0|123,5|6|47",0.06530980848828141
"0|123,5|7|46",0.08086355662575537
"0|123,5|46|47",0.08293708748939732
"0|123,5|46|67",0.08293708748939732
"0|123,5|47|67",0.08293708748939732
"0|123,6|7|45",0.06530980848828141
"0|123,6|45|47",0.06530980848828141
"0|123,6|45|57",0.06530980848828141
"0|123,6|47|57",0.06530980848828141
"0|123,7|45|46",0.08086355662575537
"0|123,7|45|56",0.08086355662575537
"0|123,7|46|56",0.08086355662575537
"0|123,45|46|47",0.6888923497266608
"0|123,45|46|56",0.26060097326492054
"0|123,45|46|57",0.27486925284190705
"0|123,45|46|67",0.13764114999749089
"0|123,45|46|567",0.4038210949946255
"0|123,45|47|56",0.26060097326492054
"0|123,45|47|57",0.27486925284190705
"0|123,45|47|67",0.13764114999749089
"0|123,45|47|567",0.4038210949946255
"0|123,45|56|57",0.26060097326492054
"0|123,45|56|67",0.13764114999749089
"0|123,45|56|467",0.26060097326492054
"0|123,45|57|67",0.13764114999749089
"0|123,45|57|467",0.27486925284190705
"0|123,45|467|567",0.4038210949946255
"0|123,46|47|56",0.26060097326492054
"0|123,46|47|57",0.27486925284190705
"0|123,46|47|67",0.13764114999749089
"0|123,46|47|567",0.4038210949946255
"0|123,46|56|57",0.26060097326492054
"0|123,46|56|67",0.13764114999749089
"0|123,46|56|457",0.26060097326492054
"0|123,46|57|67",0.13764114999749089
"0|123,46|67|457",0.13764114999749089
"0|123,46|457|567",0.4038210949946255
"0|123,47|56|57",0.26060097326492054
"0|123,47|56|67",0.13764114999749089
"0|123,47|57|67",0.13764114999749089
"0|123,47|57|456",0.27486925284190705
"0|123,47|67|456",0.13764114999749089
"0|123,47|456|567",0.4038210949946255
"0|123,56|57|67",0.13764114999749089
"0|123,56|57|467",0.26060097326492054
"0|123,56|67|457",0.13764114999749089
"0|123,56|457|467",0.26060097326492054
"0|123,57|67|456",0.13764114999749089
"0|123,57|456|467",0.27486925284190705
"0|123,67|456|457",0.13764114999749089
"0|123,456|457|467",0.8192113673334723
"0|123,456|457|567",0.4038210949946255
"0|123,456|467|567",0.4038210949946255
"0|123,457|467|567",0.4038210949946255
"0|123,4|5|6|7",0.06530980848828141
"0|123,4|56|57|67",0.13764114999749089
"0|123,5|46|47|67",0.08293708748939732
"0|123,6|45|47|57",0.06530980848828141
"0|123,7|45|46|56",0.08086355662575537
"0|123,45|46|47|56",0.26060097326492054
"0|123,45|46|47|57",0.27486925284190705
"0|123,45|46|47|67",0.13764114999749089
"0|123,45|46|47|567",0.4038210949946255
"0|123,45|46|56|57",0.26060097326492054
"0|123,45|46|56|67",0.13764114999749089
"0|123,45|46|57|67",0.13764114999749089
"0|123,45|47|56|57",0.26060097326492054
"0|123,45|47|56|67",0.13764114999749089
"0|123,45|47|57|67",0.13764114999749089
"0|123,45|56|57|67",0.13764114999749089
"0|123,45|56|57|467",0.26060097326492054
"0|123,46|47|56|57",0.26060097326492054
"0|123,46|47|56|67",0.13764114999749089
"0|123,46|47|57|67",0.13764114999749089
"0|123,46|56|57|67",0.13764114999749089
"0|123,46|56|67|457",0.13764114999749089
"0|123,47|56|57|67",0.13764114999749089
"0|123,47|57|67|456",0.13764114999749089
"0|123,456|457|467|567",0.4038210949946255
"0|123,45|46|47|56|57",0.26060097326492054
"0|123,45|46|47|56|67",0.13764114999749089
"0|123,45|46|47|57|67",0.13764114999749089
"0|123,45|46|56|57|67",0.13764114999749089
"0|123,45|47|56|57|67",0.13764114999749089
